clean_text,label,id
ganteng rikkk sumpah  gua tetep dukung luu presinya antimainstream eh ternyata ekspresinya persis kyk videonya reza arap sedikit kecewa gua akspresilu masih mainstream bang perbaiki bang semangat kontoll,pelecehan seksual,2735
semangat aja erickolim bagi w no erikcolim no life gue suport lu terus,pelecehan seksual,2736
anggep aja bencong tanpa toket,abusive,2737
hmm bau memeks,pelecehan seksual,2738
gw suka lu erickontol v,pelecehan seksual,2739
"haters gak jelas anjenkkkkkkk
klo gak suka yah gak usah nonton babiiii",abusive,2740
anjing tulis sambung ngentoooooooooooot,abusive,2741
"gw sih suka suka aja sm channel ini meskipun toxic tpi menghibur gw haters bilang ini channel gk guna goblok banget kimak 

lanjut teruss bangggg",abusive,2742
sprigtrap woi william ini gua michael anak lu anjing,abusive,2743
lah like dah si kontol ni,pelecehan seksual,2744
bego ke dna,abusive,2745
erikkontol muka kayank sempak kontol anjingg,pelecehan seksual,2746
"haters semuanya hmmmmmmmm
bau memek",pelecehan seksual,2747
goblok auto unsubcribe,abusive,2748
bangsat ngakak bacain komen haters triiigereeeeddd,abusive,2749
hahaha hatters goblok hahaha gak suka ni chanel gausah buka ini chanel bangsat haha,abusive,2750
rick gw akuin lu emang pintar orangnya gw tau kok di belakang lu orangnya kagak toxic tapi emang kyk anjing lu wkwkwk,abusive,2751
"kata kata inspirasi 
 stop coli hemat sabun",pelecehan seksual,2752
itu di sosmed aja bang yg berani ngehina lu tapi kalo ketemu minta foto v,abusive,2753
walaupun ngomong nyh kya gitu tapi tetep ajh gw ngakak ajg muka cem kontl tapi bikin ngakak,pelecehan seksual,2754
liat iklan sampe habis auto erik kaya auto sedekah auto dapet pahala,pelecehan seksual,2755
abaikan saja haters haters kampang macam begini bang,abusive,2756
awkoawkontol ngakak gw bangsad v,pelecehan seksual,2757
gw heran kenapa fans erik colim liat betah liat video dia muka macam biji karat juga,pelecehan seksual,2758
"erickontol lim pinter nya luar biasa gara gara makan jembuts 
tanggung mending campur taik",pelecehan seksual,2759
haters bangsat terus berkarya bang erick,abusive,2760
anjing ngakak sumpah liat reaction lu ajg v,abusive,2761
haters itu autis otaknya digade buat beli diamond mobile legend wkwkwk,abusive,2762
"hahaha bagi gua kalo nonton channel erick biasa aja gua cuman anggap kayak hiburan dengan konten nya yah walau suka ngomong anjing kontol memek dan lain hey gimana kalian semua nonton arap dia juga ngomong anjing bangsat tapi kenapa masih kalian tonton dan juga kalian subscribers juga katanya gak suka gak mendidik sampah dll tapi kenapa di like subscribe di tonton sekarang yang benar sampah itu kalian bocah orang bego yang bisanya koar di komen doang setidak nya sadar diri kalian aja mungkin lebih sampah lebih tolol di real gua malah ngakak lihat haters elu bang erick wkwkkw  sekolah itu perlu lebih serius yah jangan sekolah sampe gerbang doang dan tidur doang kontol haters tolol kalian ngomong konten nya erick sampah dan lain kenapa kalian tonton fuck bitch tolol kalian melebihi orang yg udah hilang akal sehat v youtuber juga punya masing konten yang mereka buat 
ada yang bagus ada yang enggak mana yang mau kalian tonton mana yang enggak udah simple hidup lu ribet amat sih ngakak asli 
bang erick buat aja sih konten yang lu suka yang lu udah biasa 
 ang tidak punya uang dan tidak punya harta 

lalu rasulullah shallallahu alaihi wa sallam menjelaskan  orang yang bangkrut dari umatku adalah yang datang pada hari kiamat nanti dengan membawa pahala sholat puasa dan zakat namun ia telah menghina si a menuduh berzina si b memakan harta si c menumpahkan darah si d dan memukul si e maka si a diberi pahala kebaikannya dan si b si c diberi pahala kebaikannya apabila amal kebaikannya habis sebelum terbayar semua kedzalimannya dosa dosa mereka yang dizalimi itu diambil lalu dilemparkan kepadanya kemudian dia dilemparkan ke dalam neraka 

nih akibat yang sering bully dan ngatain ada loh haditsnya",pelecehan seksual,2763
kontol gak berfaedah anjing,pelecehan seksual,2764
erick kontol hahaha,pelecehan seksual,2765
anjing ecic gak ada guna,abusive,2766
"weehhh inget dunia udh tua org brrlomba nyari pahala lah lu mlh ngebanyakin dosa goblok emng chanel goblok idiot tolol bego 

erickontol",pelecehan seksual,2767
bang santai aja sellow pakek z haters abaikan aja yg penting hidup abang bahagia gw fans no km bang i live u ericko lim,abusive,2768
ekkekw kok hatters pada idiot gitu,abusive,2769
buka youtube cuma isi sampah vidio g edit lo ngapain coba,abusive,2770
"taiyou ni hoero itu judul lagu ericko lim yang sering di setel di videonya wkwkwkwkwkwkwkwk

edit ericko lim itu channelnya cuma menghibur bro ga dianggap beneran dia cuma buat menghibur kita dia kan pernah bilang channel dia ga pantes di tonton anak anak",pelecehan seksual,2771
"heaters maha benar wkwkwk peacecko lim yang sering di setel di videonya wkwkwkwkwkwkwkwk

edit ericko lim itu channelnya cuma menghibur bro ga dianggap beneran dia cuma buat menghibur kita dia kan pernah bilang channel dia ga pantes di tonton anak anak",pelecehan seksual,2772
erick kontol anak haram lu kan keliatan bgt sifatlu kaya kaga pernah di didik sama ortu iri gbisa kyk dia mkny berusaha bro bkn nyibuk ngurus konten org,pelecehan seksual,2773
biarpun omongan erico lim itu kasar bagi gue dia itu penghibur disaat susah maupun senang jadi buat para haters kalo gak suka sama erico lim jangan liat video nya bego asu haters,abusive,2774
bang isis itu bukan teroris jgn salah paham,pelecehan seksual,2775
elu bisa gk bikin subcribes jt gk hetars kontol,pelecehan seksual,2776
hetars kontol,pelecehan seksual,2777
anjing nasehat nya anjay bnr terusin lah gw suka i love you erickontolim,pelecehan seksual,2778
jt subscribe live streaming coli ya,pelecehan seksual,2779
"bacaaaa nih
lo kapan ngentot bareng cewek lo anjing gw jamin subs",pelecehan seksual,2780
santai aja gua dukung lu terus sukses buat kedepanya jangan dengerin haters kontis bang,abusive,2781
ahahaha lagi bang gw nungguin konten anjing nya bukan game nya salam soapers,abusive,2782
"satria sugiharto yah lu ngapa sibuk kntl gua komentar malah datang komen 
gak jelas

komentar panjang gak ada yang like mata lu rabun giliran udah salah malah ganti topik idiot sumpah mati aja sana lu bego",abusive,2783
"muhammad tuah yah lu ngapa ribut sini anjing entar malah datang komen 
gak jelas

komentar panjang gak ada yang like mata lu rabun giliran udah salah malah ganti topik idiot sumpah mati aja sana lu bego",abusive,2784
satria sugiharto udah salah malah ngegas dasar orang tolol,abusive,2785
muhammad tuah woi biji bacot ngentot,pelecehan seksual,2786
awkwkwk pengen ngakak w liat tuh comment pd alay tolol,abusive,2787
auhhhhhh bau memek,pelecehan seksual,2788
ngentot tuh yg pada nge bacot,pelecehan seksual,2789
"yang ngebully bang erick semua itu dasar myskyn otak ea bangsadg komen 
gak jelas

komentar panjang gak ada yang like mata lu rabun giliran udah salah malah ganti topik idiot sumpah mati aja sana lu bego",abusive,2790
anjing yang komen pertama sumpah kalo gw jadi lu rik gw cari orangnya make bawa bawa orang tua lagi kalo masih menghina diri sendiri masih wajar lah ini ngina sampe ke orang tua bangsat,abusive,2791
anjink lo kontol ganteng banget waduhhh gw yang laki ini jadi gay ngentot,pelecehan seksual,2792
anjing lu,abusive,2793
boleh joke vulgar tapi ga garing kayak channel ini kont l unsubscribed gw i quit bye,pelecehan seksual,2794
homo anjing,abusive,2795
ngakak anjirrr kenapa mem k bisa ngilu wkwk v,abusive,2796
ngantott kontolll,pelecehan seksual,2797
lu mening hapus channel aja arap aja jt subs gak sombong lu jt subs kaya udah didunia ini nye subscribe nya lu wkwkwk,abusive,2798
erikontol lu anjing muka aja kaya anjing kelakuan kamu udah keterlaluan erikilom harus jadi baik,pelecehan seksual,2799
anjing babi entot wkwkwkw,abusive,2800
dear haters ga usah nonton channel ericko lim dia berusaha buat menghibur orang lain so please stop bully noob bitch i like ericko lim,abusive,2801
bangke pas ngomong isis pake iklan anjir wkwkkw,abusive,2802
"haters goblok
gw subs lu bang",abusive,2803
"erick klo gk toxic ya bukan erick
namanya sifat seseorang itu ya yang mengatur orang iti sendiri gk bisa dipaksain sama orang lainn 
haters kontol",pelecehan seksual,2804
erickolim anjinggg kagak punya otak yg tadi nya reza arap oktavian sekarang dia tutup channel gara gara lu anjing bangsat seluruh indonesia juga benci ama lu bangsat,abusive,2805
kok bodoh,abusive,2806
ni channel emang toxic ga guna tapi gatau knapa kl nonton video di sini gw terhibur njinkk lmayan bisa ngilangin stress mungkin itu gunanya channel ini awkwkw,abusive,2807
entah kenapa disaat semua orang benci sama lu gue malah suka gaya lu bang boommmm njinkk lmayan bisa ngilangin stress mungkin itu gunanya channel ini awkwkw,abusive,2808
ehhhhu anjing kontol mama luh luh isap sampai keluar seprmanya sama isap memek mama luh sampai kecung konyollll wik wik wik wik ahh ah ah ah wik,pelecehan seksual,2809
lu bisa katain chhannel orang diri lu aj blum benerr semangat erick kolim subcriber dia yg bnykk,abusive,2810
meskipun rik banyak orang yg bilang loe ajing loe bangsat tapi disini gua selalu membelah loe,abusive,2811
elu kontol,pelecehan seksual,2812
gue nge fans sama lo fuck bangsat lo anjing gue udah subribre lo lo itu sama dengan anjing,abusive,2813
yg nyuruh apus ga punya kntl at lo anjing gue udah subribre lo lo itu sama dengan anjing,abusive,2814
sadis bang tampar haters sama prestasi lu bang semangat terusssss itu sama dengan anjing,abusive,2815
memek ngilu,pelecehan seksual,2816
haahaah ngakak gw dengernya memek ngilu hahahaahah,pelecehan seksual,2817
"anjay ericko lim no limit pros kurang gg apa coba erick
 btw jangan kasar donk walaupun erick itu orang nya gimana gitu tapi tetal hargai sesama manusia 

thanks selama ini kasih hiburan ke banyak orang walaupun banyak orang beranggapan itu kasar atau apa tapi itu tetap hiburan 
 jadilah netizen yang baik  Didik sampah dll tapi kenapa di like subscribe di tonton sekarang yang benar sampah itu kalian bocah orang bego yang bisanya koar di komen doang setidak nya sadar diri kalian aja mungkin lebih sampah lebih tolol di real gua malah ngakak lihat haters elu bang erick wkwkkw  sekolah itu perlu lebih serius yah jangan sekolah sampe gerbang doang dan tidur doang kontol haters tolol kalian ngomong konten nya erick sampah dan lain kenapa kalian tonton fuck bitch tolol kalian melebihi orang yg udah hilang akal sehat v youtuber juga punya masing konten yang mereka buat 
ada yang bagus ada yang enggak mana yang mau kalian tonton mana yang enggak udah simple hidup lu ribet amat sih ngakak asli 
bang erick buat aja sih konten yang lu suka yang lu udah biasa 
 ang tidak punya uang dan tidak punya harta 

lalu rasulullah shallallahu alaihi wa sallam menjelaskan  orang yang bangkrut dari umatku adalah yang datang pada hari kiamat nanti dengan membawa pahala sholat puasa dan zakat namun ia telah menghina si a menuduh berzina si b memakan harta si c menumpahkan darah si d dan memukul si e maka si a diberi pahala kebaikannya dan si b si c diberi pahala kebaikannya apabila amal kebaikannya habis sebelum terbayar semua kedzalimannya dosa dosa mereka yang dizalimi itu diambil lalu dilemparkan kepadanya kemudian dia dilemparkan ke dalam neraka 

nih akibat yang sering bully dan ngatain ada loh haditsnya",pelecehan seksual,2818
erickontol knp waktu minum birr lua gaj kuaatt anjinggg lemah loo bangsaddd v,pelecehan seksual,2819
semangat terus anjing biar juta subscribe biarkan heters kontol otak bacot pepek lah,pelecehan seksual,2820
eric tolol mubazir buang yakul tolol,abusive,2821
"rick lo kok idiot pilih kasih masa yg dibaca cuma yg nge hate doang ntar gue diss coment ah biar dibaca ama erickontorupi tetal hargai sesama manusia 

thanks selama ini kasih hiburan ke banyak orang walaupun banyak orang beranggapan itu kasar atau apa tapi itu tetap hiburan 
 jadilah netizen yang baik  Didik sampah dll tapi kenapa di like subscribe di tonton sekarang yang benar sampah itu kalian bocah orang bego yang bisanya koar di komen doang setidak nya sadar diri kalian aja mungkin lebih sampah lebih tolol di real gua malah ngakak lihat haters elu bang erick wkwkkw  sekolah itu perlu lebih serius yah jangan sekolah sampe gerbang doang dan tidur doang kontol haters tolol kalian ngomong konten nya erick sampah dan lain kenapa kalian tonton fuck bitch tolol kalian melebihi orang yg udah hilang akal sehat v youtuber juga punya masing konten yang mereka buat 
ada yang bagus ada yang enggak mana yang mau kalian tonton mana yang enggak udah simple hidup lu ribet amat sih ngakak asli 
bang erick buat aja sih konten yang lu suka yang lu udah biasa 
 ang tidak punya uang dan tidak punya harta 

lalu rasulullah shallallahu alaihi wa sallam menjelaskan  orang yang bangkrut dari umatku adalah yang datang pada hari kiamat nanti dengan membawa pahala sholat puasa dan zakat namun ia telah menghina si a menuduh berzina si b memakan harta si c menumpahkan darah si d dan memukul si e maka si a diberi pahala kebaikannya dan si b si c diberi pahala kebaikannya apabila amal kebaikannya habis sebelum terbayar semua kedzalimannya dosa dosa mereka yang dizalimi itu diambil lalu dilemparkan kepadanya kemudian dia dilemparkan ke dalam neraka 

nih akibat yang sering bully dan ngatain ada loh haditsnya",pelecehan seksual,2822
gue suka coli menurut lo mending gue coli pake apa,pelecehan seksual,2823
soapking sabar emang sih muka lu kek kontol,pelecehan seksual,2824
ericko lim kontol bgst,pelecehan seksual,2825
gausah ditonton kontol,pelecehan seksual,2826
"bakssssooooooo bakssssoo anjingg ada notif langsung 
nontonn anjingg",abusive,2827
"yang hate lu itu orang nya gak punya otak anjing semangat my king da cokk nya heters kwkwkwk 
trafikk hahah",abusive,2828
yg nge fans sama org gila pemakan j mbut ini yaitu bocah tolol goblog idiot anak sperma wc kaya loe tolol,abusive,2829
erik kontol anjing masuk neraka sana kontol,pelecehan seksual,2830
lu yg gila,abusive,2831
erickontol lim meki ayam bikin konten gaguna masukin gua njing gua pen masuk tipi,pelecehan seksual,2832
oh iya gw mau nanya nih ericko bau memek itu gimana sih tolong di jawab ya,pelecehan seksual,2833
"haters nya tuh goblok ga ngotak spekeowskwp dia pikir naikin subscribe itu gampang padahal bikin k subscribe aja udh susah banget apa lagi yg bilang sampah  kek dirinya merasz bersih aja  padahal dia juanggapan itu kasar atau apa tapi itu tetap hiburan 
 jadilah netizen yang baik  Didik sampah dll tapi kenapa di like subscribe di tonton sekarang yang benar sampah itu kalian bocah orang bego yang bisanya koar di komen doang setidak nya sadar diri kalian aja mungkin lebih sampah lebih tolol di real gua malah ngakak lihat haters elu bang erick wkwkkw  sekolah itu perlu lebih serius yah jangan sekolah sampe gerbang doang dan tidur doang kontol haters tolol kalian ngomong konten nya erick sampah dan lain kenapa kalian tonton fuck bitch tolol kalian melebihi orang yg udah hilang akal sehat v youtuber juga punya masing konten yang mereka buat 
ada yang bagus ada yang enggak mana yang mau kalian tonton mana yang enggak udah simple hidup lu ribet amat sih ngakak asli 
bang erick buat aja sih konten yang lu suka yang lu udah biasa 
 ang tidak punya uang dan tidak punya harta 

lalu rasulullah shallallahu alaihi wa sallam menjelaskan  orang yang bangkrut dari umatku adalah yang datang pada hari kiamat nanti dengan membawa pahala sholat puasa dan zakat namun ia telah menghina si a menuduh berzina si b memakan harta si c menumpahkan darah si d dan memukul si e maka si a diberi pahala kebaikannya dan si b si c diberi pahala kebaikannya apabila amal kebaikannya habis sebelum terbayar semua kedzalimannya dosa dosa mereka yang dizalimi itu diambil lalu dilemparkan kepadanya kemudian dia dilemparkan ke dalam neraka 

nih akibat yang sering bully dan ngatain ada loh haditsnya",pelecehan seksual,2834
"knapa memek bisa ngilu broo 
erick dadi jaman masih live streaming di kantor garena tapi gua tau erick buat content cuman buat just for fun",pelecehan seksual,2835
"gua liat vidio ericko lim

tanpa skip iklan bangsatttt",abusive,2836
